id,text,file_name,is_correct
2461,Maqtovlardan mag‘rurlanish nafsni buzadi,audio/subfolder_1/AwACAgIAAxkBAAKXD2Az_8fPlzBF16c0i2rW4AnjvPPUAAK6DwAC_I2gSclEXREG8Q6vHgQ.ogg,True
2462,Biroq qayg‘uli voqealar shundan keyin boshlanadi,audio/subfolder_2/AwACAgIAAxkBAAJ4emAzt5VmdAX-Afv9H9x595mrNtRTAALbCwACqxugSTnN3a8oLrv7HgQ.ogg,False
2463,"Vaqtingizni devorga urib, undan eshik paydo qilishga sarflamang",audio/subfolder_1/AwACAgIAAxkBAAKNamAz7ta0sm9GwAsM1U7IHh435tQPAAKNDwAC-gWhSdeEpSJ_b1LeHgQ.ogg,False
2464,"Bozor biror narsani taqsmilasa, uni yetishmovchiligi kuzatilmaydi",audio/subfolder_2/AwACAgIAAxkBAAKXimA0AAGmIog3974Dv9Maxf_NZi-FzgACNQkAAnIRoEkkYA5rp0j3Yh4E.ogg,False
2465,Men uchun yozish bu fikrlashning bir turi. Men yozganimda koʻp fikrlayman.,audio/subfolder_1/AwACAgIAAxkBAAKYfGA0AlzPLu0BCuW7goclQ4oJpv7KAAJjCQACchGgSWX1MiTzU_3JHgQ.ogg,False
2466,Suhbat juda ochiq va samimiy boʻldi.,audio/subfolder_1/AwACAgIAAxkBAAKYu2A0AshWy49Wvyu4_Fqf5bf4TZzzAAJtCQACchGgScY8n15jkpyuHgQ.ogg,False
2467,Olomon qurol-aslaha omborlariga hujum qiladi,audio/subfolder_1/AwACAgIAAxkBAAKaJWA0Bq2JRUOoOk98Y5OCpCR62Y7CAAJhCgACXKOhSYiC68tjDBEVHgQ.ogg,False
2468,Cheklovlar kompaniyaning bulutli xizmatlariga ko‘proq samarali bo‘lgan.,audio/subfolder_1/AwACAgIAAxkBAAKa5WA0CZGz5P2i9jgikvCDw7KBTzlaAAK-CQACchGgSRZdxsS6nxF-HgQ.ogg,False
2469,Siz baribir o'sha insondek bo'lolmaysiz.,audio/subfolder_1/AwACAgEAAxkBAAKbjWA0bV-W9S9UtlXgrXcHvf_zlELBAAI8AQACBfKgRYh45ht0xm8WHgQ.ogg,False
2470,Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,audio/subfolder_1/AwACAgIAAxkBAAIMMl-iXua5-DRFexBArbKWXTp6DpaYAAKlCgACts8RSeAJAAEBPs_3ix4E.ogg,False
2471,Ezgulik daryosi nima,audio/subfolder_1/AwACAgIAAxkBAAIb_V-lJzBicc7IPzWYNAt0xV6lYybMAAIyCwACt4owSRjOY20P6jgdHgQ.ogg,False
2472,U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,audio/subfolder_2/AwACAgIAAxkBAAIDr1-g9ZzEXMi8j1CUcYBGCuCVij2QAAInCQAC2_QISafFwCSNXkDAHgQ.ogg,False
2473,"Qayd etish lozim, markaziy dehqon bozorlarida mahalliy hokimiyat rahbarlarining narxlarni tartibga solishga urinishi davom etmoqda.",audio/subfolder_1/AwACAgIAAxkBAAIbY1-lJEKpG-8NryltQL53rcQhYd1kAAKrCAACv-IpSbHsAcmqFNmTHgQ.ogg,False
2475,Pomidor va bodring ayrim hududlar markazlarida keskin qimmatlagan.,audio/subfolder_1/AwACAgIAAxkBAAJhkmAzdjXQMQ5ZJxNGSf-H55H9T-AwAAL5CgACFcqhSfBUr9TAoxXgHgQ.ogg,False
2476,Mazkur iltimosnoma yuzasidan taraflar fikri so‘ralgach,audio/subfolder_2/AwACAgIAAxkBAAJigmAzfTHvjaRGnufl7PaoGlnri5lDAALYCwACFzCYSarxJNavDYUwHgQ.ogg,False
2477,Odamlarning tabaqaga bo‘linishi bekor qilinadi,audio/subfolder_2/AwACAgIAAxkBAAJjNmAzgqxkk6bfHOg9hgJXcAnF_GrgAAJoCwACMbKhSZhEVNsNicgbHgQ.ogg,False
2478,Qirol islohotlarni bekor qiladi,audio/subfolder_1/AwACAgIAAxkBAAJfiGAzb8UBo785ppOKFa84O6L8qlybAAJ6CQACQh-ZSfvsTHhTbBODHgQ.ogg,False
2479,Ustigа kichkinаginа bir to‘shаkni yoydi,audio/subfolder_2/AwACAgIAAxkBAAJiCmAzdzyRMNLwTC4zSxrpBn8DhP7_AAIrCwACFcqhSStEPmFob_esHgQ.ogg,False
2480,U xotiniga sadoqatli chiqib qoldi,audio/subfolder_1/AwACAgIAAxkBAAJ3gmAztm8bJIcrWD0QOOG_ofbWS7OAAAKvCwACqxugSeHB-Yb1Su1sHgQ.ogg,False
2481,kuz-qish davri boshlanishi arafasida tegishli bildirishnomalarni olgani aytiladi,audio/subfolder_1/AwACAgIAAxkBAAKWgmAz_s-EE1TdVAS6-eQD2SLtneaAAALfCwACtPShSW4MzPPig6AmHgQ.ogg,False
2482,"Elektron kutubxonada javonlar vazifasini jildlar, kitoblar vazifasini esa Internet saxifalari bajaradi.",audio/subfolder_1/AwACAgIAAxkBAAJVpmAzU7UWydwh54LPKRzFxqLh5Z0MAAIkCgACG4WYSRvagyDthHnYHgQ.ogg,False
2483,"Inson o‘z kuchidan foydalanmaguncha, nimaga qodirligini bilmaydi.",audio/subfolder_2/AwACAgEAAxkBAAKbm2A0bc3r2orWTbKnn36vmHIUTVyUAAJFAQACBfKgRa2rqKJblupBHgQ.ogg,False
2484,o'nta so'zli chiroyli gap bo'lishi mumkin edi.,audio/subfolder_1/AwACAgIAAxkBAAKN62Az77nmEgW7E0rMoKfzZCJNR0TBAAKSDQACmmSgSXZ2FviTcBnSHgQ.ogg,False
2485,Azob-uqubatlar har birimiz uchun shaxsiy tanlovdir,audio/subfolder_1/AwACAgIAAxkBAAKN6mAz77kAASqTXozC_A4LF3zqR2ztkAACuA8AAvoFoUly_cg0li2Q3x4E.ogg,True
2486,Oʻqish — bu vaqt sarflash emas. Oʻqish — harakat qilish,audio/subfolder_2/AwACAgIAAxkBAAKOKmAz8BYoIgWIER-qnu5pEscZ2yMFAALJDwAC-gWhSajZNptaVOF-HgQ.ogg,True
2487,Pul bu kuch,audio/subfolder_1/AwACAgIAAxkBAAKPamAz8jX4LOKxBAaG_VqkgcDw5i6YAAK-DgAC_I2gSc1SOb-QzUzBHgQ.ogg,True
2488,"Yuqoridagi uchlik haqida ko‘plab videolavhalar tarqalgan bo‘lsa-da, ular tarixdagi yirik zilzilalar oldida ancha xavfsiz kechgani seziladi.",audio/subfolder_1/AwACAgIAAxkBAAKWj2Az_uUMamA51MFGEsGj9xdfNQoLAALjCgACzOOhSVTjfydQAAGXSB4E.ogg,True
2489,Hali ham yosh bola ekansan.,audio/subfolder_2/AwACAgIAAxkBAAKWz2Az_0GsAVvxrX4jLsGqd7mAfOUhAAKzDwAC_I2gSZqogvHuc4mXHgQ.ogg,True
2490,Siz ham roʻyxatdan oʻting. Doʻstlaringiz bilan boʻlishing.,audio/subfolder_1/AwACAgIAAxkBAAKYBGA0AU_6yDZQ6-KW3a0jPDn2rmEqAAITDgAChf2gSb64j8QzqR0HHgQ.ogg,True
2491,Shu haqida oxirigi bir necha oy yozmay qo’yuvdim.,audio/subfolder_1/AwACAgIAAxkBAAKY-GA0A1Sv7WQBvfTtlclIeWWTnpgvAALxDwAC_I2gSRzWZsllqrqJHgQ.ogg,True
2492,Hali hech narsa aniq emas,audio/subfolder_2/AwACAgIAAxkBAAKZMmA0BBJJw4FdATzD1NwSFd8B2M2QAAICEAAC_I2gSR84v2fOW2ajHgQ.ogg,True
2493,Yana bir qulay tomoni zarur ma`lumot nusxasini ko`chirib olishingiz mumkin.,audio/subfolder_1/AwACAgIAAxkBAAKZpWA0BYZN_9BOWu0Bw3sm2_d6cFWCAAJICgACXKOhSXs6sh5GTbB9HgQ.ogg,True
2494,Va ayollar ham uni yoqtirardi,audio/subfolder_1/AwACAgIAAxkBAAKaZWA0B2TO0jUGcaDvFq-KkrK4zbLvAAJ-CgACXKOhSTfJipLeQn1xHgQ.ogg,True
2495,Men bir narsani tushunmayman,audio/subfolder_2/AwACAgIAAxkBAAKapWA0CDwJWlTH9itSq3zKWbrGC081AAKgCgACXKOhSQ5sqZ7Fdhz6HgQ.ogg,True
2496,shartlari ham shu yerda aytiladi,audio/subfolder_1/AwACAgIAAxkBAAKcC2A0cRL6ItrJL95nhtWwdBH003V-AAJlCQACGRSoSe9ll7rNSnw5HgQ.ogg,True
2497,"Hech qachon, taslim bo'lmaslik uchun sizning ichingizda so'nmas olov bo'lishi kerak",audio/subfolder_1/AwACAgIAAxkBAAKcymA0chmGYX2XVLAhSlsAAfhzMKzsfQACgwkAAhkUqEnim2VpPEKuHh4E.ogg,True
2498,Assalomu alaykum,audio/subfolder_1/AwACAgIAAxkBAAIWIF-j2gNwDc-3YixG_2nRPq5IqEKGAAK3CQACwJ8YSQeIBXZvGosdHgQ.ogg,True
2499,Bu kutubxona ma`lumotlari elektron ko`rinishda bo`ladi va ular kompyuterda joylashadi.,audio/subfolder_2/AwACAgIAAxkBAAIajV-k8KcXhWTzvcmCwBZ9XyApHyBpAAKHCQACC0ooSS4H0EN0FT4EHgQ.ogg,True
2500,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_1/AwACAgIAAxkBAAIbHl-lHJ-g9T2bdH8tQUCi_ova2SEJAAKYBwACOPApSVJX5vrH4wr1HgQ.ogg,True
2501,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",audio/subfolder_1/AwACAgIAAxkBAAIZwF-k18zTJMORzKujsmwtzTkI1twbAAKdBwACkxspSV_RGblwbk34HgQ.ogg,True
2502,Qisqa muddatlarda kuz-qish mavsumida muqobil yoqilg‘i turlaridan foydalanishni amalga oshirish ko‘zda tutilgan.,audio/subfolder_1/AwACAgIAAxkBAAIbvV-lJpnY4DlvhRfGpPAHmH3hOWnMAAIPCwACt4owSRhB3OxTh59uHgQ.ogg,True
2503,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",audio/subfolder_2/AwACAgIAAxkBAAJhFWAzdRqzZGb-4NQ72sZeec2xeUC8AALWCgACFcqhSY-7yNdDwef_HgQ.ogg,True
2504,shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,audio/subfolder_2/AwACAgIAAxkBAAJi9mAzgfHb7zk9M7uwfdKEPPGkp1LAAAJaCwACMbKhSRc9VUkLWJKkHgQ.ogg,True
2505,Lekin buni kamida bir yil sinash kerak.,audio/subfolder_1/AwACAgIAAxkBAAJfvmAzcCgNwPWoy7322Mh0SUJZpcBBAALGDgAC5bWZSTFUpf9wNZf7HgQ.ogg,True
2506,Bu kutubxona ma`lumotlari elektron ko`rinishda bo`ladi va ular kompyuterda joylashadi.,audio/subfolder_1/AwACAgIAAxkBAAJf_GAzcKYEKK_E-r6OGxCKv-2-QvliAALUDgAC5bWZSR6-5o8D9uCGHgQ.ogg,True
2507,Shu orada sudga noma'lum shaxs kirib kelib,audio/subfolder_2/AwACAgIAAxkBAAJgOWAzcR8d438geNWLHBmE-HgHbPjkAALiDgAC5bWZSasLArm9QGabHgQ.ogg,True
2508,O‘sha soatdayoq hammaga oshkor bo‘libdi,audio/subfolder_1/AwACAgIAAxkBAAJhUmAzdaLVQMI8AAEa-SMZ_0GmaHRPLwACEw0AAtkRmEllT3WpN-bJAh4E.ogg,True
2509,Zebo yigit bo‘libdur,audio/subfolder_1/AwACAgIAAxkBAAEBkJhgN7_oRkQz0iw4xiteJ4XXiQF_9QAC9w0AAmkfuEkiSzrzpDTS1B4E.ogg,True
2510,Qoidalarni va nazariyalarni ayniqsa ularni buzadiganlar yaxshi bilishi kerak.,audio/subfolder_1/AwACAgIAAxkBAAJ4gmAzt580OaA-KIKsxx_EENfqONFUAAJFDAACRuKZSTb-UZs_NdtnHgQ.ogg,True
2511,Xonimlar qirolning iltifotiga qoyil qolishadi,audio/subfolder_2/AwACAgIAAxkBAAKNbGAz7tw9e97WreuKzzoRp1f6A628AAJ4DQACmmSgSY1aB_lAUZI0HgQ.ogg,True
2512,Juda ham mazmunli suhbat qurdik!,audio/subfolder_1/AwACAgIAAxkBAAKAyGAz04jdWYcTqBUrb2jKgc80Z9xzAALXDAAC_I2gSbEwSoXCaENNHgQ.ogg,True
2513,Ular Parijga kirib kelishadi,audio/subfolder_1/AwACAgIAAxkBAAKWnGAz_vLzCkqLVl7YAhukG8fXV11qAALYDQAChf2gScVVlfoqS26WHgQ.ogg,True
2514,Va ayollar ham uni yoqtirardi,audio/subfolder_1/AwACAgIAAxkBAAKXXWA0AAFStPvKg3QegBSeG_OME5CkngAC-A0AAoX9oEm6kIOaSsa1rx4E.ogg,True
2515,Shu haqida oxirigi bir necha oy yozmay qo’yuvdim.,audio/subfolder_1/AwACAgIAAxkBAAKYEmA0AXHTkXEjAX61AdNGRyk9sjIPAAIYDgAChf2gSYuWpxziX8OuHgQ.ogg,True
2516,Men buni universitetda matematika o’qigan odam sifatida yozyapman.,audio/subfolder_2/AwACAgIAAxkBAAJ3wmAztrJ3DjILT9wwgC8m_EYqe2oHAAIwDAACRuKZSZUK4MVMjGhLHgQ.ogg,True
2517,Hali ham yosh bola ekansan.,audio/subfolder_1/AwACAgIAAxkBAAKNrGAz71-SK4cKvy_zGF2xfJXy0UaXAAKIDQACmmSgSQzL76Ow6QjKHgQ.ogg,True
2518,Bu kutubxona ma`lumotlari elektron ko`rinishda bo`ladi va ular kompyuterda joylashadi.,audio/subfolder_2/AwACAgIAAxkBAAKO7GAz8WtES-REuIZy6BGVhZkW4VbGAALtDwAC-gWhSfUVwQqM6YqRHgQ.ogg,False
2519,"Aprelda, endigina ellikni qoralaganida omonatini topshirdi",audio/subfolder_1/AwACAgIAAxkBAAKW3WAz_13nk260GLgJQipR3KTo-WmEAAK2DwAC_I2gSYEzeztB-1ZYHgQ.ogg,False
2520,Bozor iqtisodiyoti va undagi davlatning o’rnini shunga qiyoslasa bo’ladi.,audio/subfolder_1/AwACAgIAAxkBAAKXlmA0AAG2p1kBWqmEGat7TZXoCiT7OQACNgkAAnIRoEk-TIcgUN-BqR4E.ogg,False
2521,Seminarlarda faol qatnashgan barchangizga oʻz minnatdorchiligimni bildiraman.,audio/subfolder_1/AwACAgIAAxkBAAKYUWA0Agy5rpTp34R-B_2E6eUz8S04AAJeCQACchGgSZ7BI1_805w6HgQ.ogg,False
2522,"Gap qancha qarzimiz borligida emas, kimdan qarzdorligimizda.",audio/subfolder_1/AwACAgIAAxkBAAKZBmA0A4ryg_AYhpT95-HORt_OkfTMAAJ-CQACchGgSSKRabYXcQwKHgQ.ogg,False
2523,Manbalarda bir necha o‘n minglab qurbonlar haqida so‘z boradi.,audio/subfolder_2/AwACAgIAAxkBAAKZPmA0BCWx7NuJM0zoX00B_d3vYf8OAAKJCQACchGgSXnaL2Pfk2awHgQ.ogg,False
2524,"Suv suyuq boʻlgani kabi, byudjetdan tashqari byudjet ham yomon narsa.",audio/subfolder_2/AwACAgIAAxkBAAKas2A0CIpxNchAS3XZBJREaWCOPtmFAAKoCgACXKOhSRtIXaBnIky4HgQ.ogg,False
2525,Biz hozir davlat tashkiloti xodimlari  hamda aholini lotin yozuvi bo‘yicha malakasini oshiryapmiz.,audio/subfolder_1/AwACAgIAAxkBAAKhcmA0fDj7CEn1xDSJ10uoO3K4-tn1AALWDQAC_I2gSYosLoV3IA5UHgQ.ogg,False
2526,Bu kutubxonadan foydalanish juda qulay.,audio/subfolder_1/AwACAgIAAxkBAAIaj1-k8K8gYrNAmjSp7WsXPv1tpIYdAAKICQACC0ooSTdH0fWRP40nHgQ.ogg,False
2527,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",audio/subfolder_1/AwACAgIAAxkBAAIDw1-g9jPK_5fi_vsVU3PoiAi4IgP6AAIVCgACzHcISZDokLw7ei3gHgQ.ogg,False
2529,Stress miya imkoniyatlariga qarshi kurashadi,audio/subfolder_1/AwACAgIAAxkBAAJiDGAzd0EfskdLAmw3kX6BNDheIxnhAAIsCwACFcqhSURyC6rB0Vt-HgQ.ogg,False
2530,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,audio/subfolder_1/AwACAgIAAxkBAAJiRmAze5tz_MsvXxfrhOksi5oLNrg-AAK6CwACFzCYSeDKsVpdw8pRHgQ.ogg,False
2531,Qirol islohotlarni bekor qiladi,audio/subfolder_2/AwACAgIAAxkBAAJfi2Azb9K44zPMuGpA56mumP3Ngf5OAAJ7CQACQh-ZSQPjzBd0Fup2HgQ.ogg,False
2532,Xonimlar qirolning iltifotiga qoyil qolishadi,audio/subfolder_1/AwACAgIAAxkBAAJhzGAzdrTNS9oufym6lWvmni1GhUfdAAINCwACFcqhSd-gf2b29S60HgQ.ogg,False
2533,bu esa iste'molni oshirish paytida tabiiy gazni teng taqsimlash imkoniyatiga ega emasligini ma'lum qildi.,audio/subfolder_1/AwACAgIAAxkBAAJi-GAzggYBF6d12lZSn66H5vbad9W6AAJbCwACMbKhSVlOYjZZ43_VHgQ.ogg,False
2534,Qish kechasi oppoq qor yogʻayotgan edi.,audio/subfolder_1/AwACAgIAAxkBAAJ4kmAzt7NcUwzJfU_O2tbUB54PISGkAALhCwACqxugSd1g71gNK7PXHgQ.ogg,False
2535,Hoziroq ariza yuboring va bizning safimizga qo'shiling. Bunday imkoniyatni qo'ldan boy bermang!,audio/subfolder_1/AwACAgIAAxkBAAKY1mA0AwFyMG5ht3kq3NVqDMredLZkAAJxCQACchGgScVf9FDXk5TeHgQ.ogg,False
2536,Ilmi ham yomon emas,audio/subfolder_1/AwACAgIAAxkBAAKYmWA0AoPRiMiqUILRvCpV428s03DyAALbDwAC_I2gSesf1J1clCDzHgQ.ogg,False
2537,Karantin va ijtimoiy masofalanish qancha hayotni saqlab qoldi va karantin tufayli necha kishi ishsiz qoldi?,audio/subfolder_1/AwACAgIAAxkBAAKc5GA0ckdjED6mj8DSDzSGi1BkBjTcAAIyCQACaOeoSZgxzWQ5K9swHgQ.ogg,False
2538,Siz ham roʻyxatdan oʻting. Doʻstlaringiz bilan boʻlishing.,audio/subfolder_1/AwACAgIAAxkBAAKOrGAz8PeA0ofsfNNcv5kMH8XZCTewAAKrDQACmmSgSWUrjUTK8CsNHgQ.ogg,True
2539,Asosiy mashg'ulotlaringiz nima,audio/subfolder_1/AwACAgIAAxkBAAKPLGAz8elldekFr5Sy20rjt_fpHd_JAAK4DgAC_I2gSZ7dvayzLhUpHgQ.ogg,True
2540,U bosh egishni bilmasdi,audio/subfolder_2/AwACAgIAAxkBAAKXHWAz_9vPCdSJ8wAB8Y-7rzwtcVQhKQAC7A0AAoX9oEmzxAUNa7nseh4E.ogg,True
2541,Amir Temur xiyol o‘ylanib qolibdi,audio/subfolder_2/AwACAgIAAxkBAAKYi2A0AnKuTakjXXEXwt2Arnao7yN5AALYDwAC_I2gSeVMZ5lWfdMTHgQ.ogg,True
2542,Konvertatsiya uch yildan beri erkin.,audio/subfolder_2/AwACAgIAAxkBAAKYymA0AuRaFGeOd715De-_SOQBre8jAAI5DgAChf2gSVLGhlr2mAZlHgQ.ogg,True
2543,Kuchli bo'lishni xohlasangiz yolg'iz kurashishni o'rganing.,audio/subfolder_1/AwACAgIAAxkBAAKZs2A0BbwzBS-Hgd_NfaVhievBRxJxAAL8CgACzOOhSSxoJw4Or24wHgQ.ogg,True
2544,Olmos karatda o‘lchanadi,audio/subfolder_1/AwACAgIAAxkBAAKZ8mA0Bkq95jntvaJTp2sfbD7y8Ah6AAINCwACzOOhSewd3WYAAR9QqB4E.ogg,True
2545,"Kirsam, yettita o‘qituvchi qator o‘tiribdi",audio/subfolder_1/AwACAgIAAxkBAAKaM2A0BsdP0YXkfZZcEbUNURzaA2aPAAJlCgACXKOhSRmZOK8S49i1HgQ.ogg,True
2546,Men maxluqni o‘ldirdim,audio/subfolder_1/AwACAgIAAxkBAAKac2A0B43UpG2dIQTlT4wYzR-ShxokAAKFCgACXKOhSWrAkWfFAd7-HgQ.ogg,True
2547,Hozircha o’xshayapti. Tavsiya qilaman.,audio/subfolder_2/AwACAgIAAxkBAAKb2WA0cNEAAVE_imlofwg2s12S49Yl0QACFQkAAmjnqEnaQRb40EM5xx4E.ogg,True
2548,bu sen haqingda qanday o‘yda bo‘lsa,audio/subfolder_1/AwACAgIAAxkBAAKcl2A0cdcDl_B5rDsBqNea1C-x24K6AAJ7CQACGRSoSTiPXbIM9jxiHgQ.ogg,True
2549,Barchangizni kirib kelgan Ramazon oyi bilan qutlayman!,audio/subfolder_1/AwACAgIAAxkBAAKdEmA0cpkIdGs2uzUBrkONDry9dpz0AAI6CQACaOeoSX_s3uzLy1WpHgQ.ogg,True
2550,Cheklovlar kompaniyaning bulutli xizmatlariga ko‘proq samarali bo‘lgan.,audio/subfolder_1/AwACAgIAAxkBAAKeM2A0dNFamghHDzsoU0WKSMtUGxQ8AAJpCQACaOeoSWAB6U4Ur0ODHgQ.ogg,True
2551,"Koʻrgani kelmasa, men ham uning  ziyoratiga bormayman",audio/subfolder_1/AwACAgIAAxkBAAKfcWA0ds_wvZIdDgABP3LYP8wUFtQ3vQACmgkAAmjnqEkN6d0UAoN22B4E.ogg,True
2552,bu sen haqingda qanday o‘yda bo‘lsa,audio/subfolder_2/AwACAgIAAxkBAAKfrWA0dzL8WVF_YFvEhIvL32QCm3tmAAKgCQACaOeoSYPQdsk5Ww7OHgQ.ogg,True
2553,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,audio/subfolder_1/AwACAgIAAxkBAAIMOl-idGw1sXuTAu71Vnnk54f-UPDGAAKmCQACfcEQScH0j1hK37WYHgQ.ogg,True
2554,Tavsiya qilaman,audio/subfolder_1/AwACAgIAAxkBAAIWIl-j2ghuAp3eRtR3pP1Mqzflb0l1AAK4CQACwJ8YSba9mwAB8CXOIx4E.ogg,True
2555,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",audio/subfolder_1/AwACAgIAAxkBAAIav1-k-a1INNL7wke1ca_01Ikec83lAAImCwACTI0pSSCFXAvkYv6NHgQ.ogg,True
2556,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",audio/subfolder_1/AwACAgIAAxkBAAIZwl-k19xVBGWs7AgaSN1VNKE419dJAAKeBwACkxspSVlpWd-0jqMgHgQ.ogg,True
2557,Bu kutubxonaning elektron shaklidir.,audio/subfolder_2/AwACAgIAAxkBAAIbZV-lJEmWIhxHFqEHO3ZfuEG5TKrCAALWCAACRd8oSaan2_PM5Lo1HgQ.ogg,True
2558,kuz-qish davri boshlanishi arafasida tegishli bildirishnomalarni olgani aytiladi,audio/subfolder_1/AwACAgIAAxkBAAIbv1-lJqR-5iHp1V3q4AV20Ae_d3jhAAIQCwACt4owSXGJg7EAAUNeQh4E.ogg,True
2559,Chopar mulzam holda yerga qarabdi,audio/subfolder_1/AwACAgIAAxkBAAJhF2AzdR3relU3pgFb5629VTU08W8EAAMNAALZEZhJLNFMMIygg0oeBA.ogg,True
2560,Bu kutubxona ma`lumotlari elektron ko`rinishda bo`ladi va ular kompyuterda joylashadi.,audio/subfolder_1/AwACAgIAAxkBAAJgeWAzcbumuhMbz9au7fKyWdxeam_GAALODAAC2RGYSe9MstfGLjBQHgQ.ogg,True
2561,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,audio/subfolder_1/AwACAgIAAxkBAAJhU2AzdaOQjw9Rj4j2ZwZ_zUqRD1ojAALmCgACFcqhSeZiUMNmUnkjHgQ.ogg,True
2562,Maqtovlardan mag‘rurlanish nafsni buzadi,audio/subfolder_1/AwACAgIAAxkBAAJjsWAzg4eXa8hx2quH705V0XAVIAOoAAKGCwACMbKhSdE_hCMEYcmeHgQ.ogg,True
2563,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,audio/subfolder_1/AwACAgIAAxkBAAJgAAFgM3CtJo1CwNO9JK17jwtbBnHqKAACyAwAAtkRmElmmg4dLKnuhh4E.ogg,True
2564,Shu orada sudga noma'lum shaxs kirib kelib,audio/subfolder_1/AwACAgIAAxkBAAJhlGAzdjpb_Rl7AedDNyEnjmkJg06kAAL7CgACFcqhSVVLKSHt3LFpHgQ.ogg,True
2565,Sharof akaga xat yozsangiz ham javob beradilar.,audio/subfolder_1/AwACAgIAAxkBAAJ4z2AzuCBIPmbQs9k3VWtUVMyF-QqGAAJRDAACRuKZSafzFH9-QZkfHgQ.ogg,True
2566,Yaratuvchanlik – bu aqlning vaqtichog’lik qilishidir,audio/subfolder_1/AwACAgIAAxkBAAKNbWAz7t3jJkhEkKcELzHtHf27-XFZAAKQDwAC-gWhSW8pbL9TdiLVHgQ.ogg,True
2567,"Agar sen bugun piyoda yurishni xohlamasang, ertaga yugurishga majbur boʻlasan",audio/subfolder_2/AwACAgIAAxkBAAEBh1JgN5h8upfqXfDdVyCKekrebNxolgACdwwAAmkfuEkV9vsLJXCqax4E.ogg,True
2568,Lekin bunga imkon berishmaydi,audio/subfolder_1/AwACAgIAAxkBAAKaQWA0BvPZs1d-VOmo8xhrNqdOJk_lAAJsCgACXKOhSROUmBidJcCHHgQ.ogg,True
2569,So‘ngra amaliyot xonasiga kirib ketayotganda,audio/subfolder_2/AwACAgIAAxkBAAKb52A0cOYILAhVBJQMFa3HyRznpsaeAAJeCQACGRSoST764z2IJSfVHgQ.ogg,True
2570,ta’kidlaydigan odamdir,audio/subfolder_1/AwACAgIAAxkBAAKcpGA0ce0N6FLXbKxvHKijqDzdAjuXAAJ-CQACGRSoSZxtl91hCRWhHgQ.ogg,True
2571,U bosh egishni bilmasdi,audio/subfolder_1/AwACAgIAAxkBAAKP7WAz8ttWu7yOu0zKTmuHgtdayzMmAAItEAAC-gWhSbEPrwMiJNvmHgQ.ogg,True
2572,Biroq qayg‘uli voqealar shundan keyin boshlanadi,audio/subfolder_2/AwACAgIAAxkBAAKagWA0B70rY_VLTZyZFwdnF5H_vOrFAAKOCgACXKOhScgLmGSJJx-yHgQ.ogg,True
2573,Ish haqi masalasi dasturchi boʻlishni istaydigan har bir kishini qiziqtiradi.,audio/subfolder_2/AwACAgIAAxkBAAKX4GA0ARIKd0EyqMGUQt_lI27v3hPZAAJBCQACchGgSbFN6MZ-4Hm9HgQ.ogg,True
2574,Elchilar g‘olib turonliklarga peshvoz chiqdilar,audio/subfolder_1/AwACAgIAAxkBAAJ30mAztsGBXLZzg5W4EVlERy3o5u9QAALUCQACLiGgSWyiqiLXQriXHgQ.ogg,False
2575,"deya savol berishsa, men esa unda mavjud bo'lmagan narsalar haqida o'ylab",audio/subfolder_1/AwACAgIAAxkBAAJ4UmAzt1_chf2lFDR_WyI-PfM5Gn2EAAI2DQACMbKhSV1lx-2PIi0pHgQ.ogg,False
2576,Siz o’zingiz dunyoda ko’rishni istagan o’zgarish bo’la olishingiz kerak,audio/subfolder_1/AwACAgIAAxkBAAKNrWAz72AWTHiXCwkXSL43M6DfB2v2AAKhDwAC-gWhSePtF6TIcdUvHgQ.ogg,False
2577,Ba'zida barchasi uchun tavakkal qilishga majbursan,audio/subfolder_2/AwACAgIAAxkBAAKOrmAz8P2oSy8jA-mWaZP6nwABgbC1UAACsA4AAvyNoEkqA1m8GgKcBx4E.ogg,False
